PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene
160.68,118.12710293078135,14.93,97.06,58.49,23.48347601937197,14.93,51.32,59.78,7.58,39.23,4.58
102.05,118.12710293078135,15.35,81.15,51.04,23.48347601937197,15.35,57.4,47.29,0.99,7.55,6.0
100.33,118.12710293078135,9.58,92.44,52.24,23.48347601937197,9.58,37.78,60.16,0.74,5.89,3.79
99.73,118.12710293078135,30.04,152.23,96.68,23.48347601937197,30.04,75.71,62.24,0.74,6.68,3.21
104.22,118.12710293078135,39.51,142.95,118.86,23.48347601937197,39.51,72.1,52.74,0.74,5.81,3.21
109.8,118.12710293078135,30.62,132.61,87.54,23.48347601937197,30.62,99.72,57.77,0.74,5.81,3.21
124.44,118.12710293078135,42.25,147.48,125.33,23.48347601937197,42.25,119.98,51.56,0.74,5.81,3.21
180.27,118.12710293078135,63.29,156.21,132.31,23.48347601937197,63.29,118.43,50.27,7.21,31.9,6.99
138.6,118.12710293078135,13.28,93.81,55.67,23.48347601937197,13.28,116.67,55.1,12.15,41.59,6.18
154.09,118.12710293078135,51.8,101.12,94.39,23.48347601937197,51.8,111.55,48.08,17.66,60.63,10.61
121.0,118.12710293078135,14.95,93.59,56.81,23.48347601937197,14.95,119.43,50.94,9.17,34.15,4.39
80.56,118.12710293078135,44.37,126.32,95.06,23.48347601937197,44.37,118.21,52.22,10.26,49.38,7.55
103.75,118.12710293078135,22.81,98.54,65.46,23.48347601937197,22.81,117.34,50.17,11.45,56.31,8.65
75.68,118.12710293078135,10.93,70.57,42.58,23.48347601937197,10.93,106.94,68.45,8.15,32.62,4.76
104.23,118.12710293078135,40.3,69.08,63.98,23.48347601937197,40.3,19.21,42.57,15.3,42.19,8.47
91.04,118.12710293078135,5.88,64.6,35.89,23.48347601937197,5.88,74.09,29.65,7.72,23.75,3.88
160.43,118.12710293078135,19.45,65.53,46.48,23.48347601937197,19.45,49.95,55.47,11.37,31.65,4.75
94.55,118.12710293078135,20.11,58.27,43.43,23.48347601937197,20.11,51.53,57.33,3.6,24.02,3.49
124.59,118.12710293078135,30.88,67.31,55.88,23.48347601937197,30.88,82.97,27.52,9.43,37.02,3.85
86.29,118.12710293078135,16.35,60.84,41.88,23.48347601937197,16.35,82.34,31.03,6.17,25.77,3.63
104.21,118.12710293078135,22.52,72.51,52.07,23.48347601937197,22.52,65.42,39.14,10.93,36.5,7.05
88.5,118.12710293078135,26.61,60.36,49.28,23.48347601937197,26.61,3.3,32.95,10.73,32.52,5.64
84.47,118.12710293078135,23.17,61.41,47.25,23.48347601937197,23.17,3.3,45.89,7.15,33.77,4.58
73.54,118.12710293078135,29.4,62.95,52.65,23.48347601937197,29.4,3.3,34.49143047551845,9.83,39.22,5.94
53.89,118.12710293078135,31.91,58.22,52.21,23.48347601937197,31.91,18.91,60.58,2.32,14.65,3.73
60.08,118.12710293078135,48.77,47.34,60.53,23.48347601937197,48.77,22.65,51.62,6.72,30.49,6.85
53.13,118.12710293078135,12.2,44.61,30.87,23.48347601937197,12.2,94.03,36.42,4.19,20.03,4.64
78.18,118.12710293078135,20.3,71.56,50.06,23.48347601937197,20.3,51.41,10.44,6.65,35.04,5.1
56.35,118.12710293078135,25.34,86.03,60.88,23.48347601937197,25.34,15.96,77.4,7.94,40.35,8.15
59.66,118.12710293078135,47.44,77.68,77.3,23.48347601937197,47.44,26.01,63.51,11.44,63.31,9.05
114.6,118.12710293078135,42.76,36.29,49.36,23.48347601937197,42.76,22.99,56.47,9.97,51.66,10.88
74.48,118.12710293078135,9.84,51.25,32.34,23.48347601937197,9.84,48.6,37.97,5.49,26.4,3.76
81.11,118.12710293078135,25.37,48.95,42.76,23.48347601937197,25.37,40.55,26.21,8.55,37.83,5.85
100.39,118.12710293078135,10.39,42.83,28.5,23.48347601937197,10.39,42.89,30.16,5.91,23.33,3.34
65.54,118.12710293078135,13.95,36.07,27.95,23.48347601937197,13.95,87.14,34.49143047551845,11.0,31.53,0.65
45.84,118.12710293078135,26.72,29.72,34.15,23.48347601937197,26.72,61.44,35.85,13.84,45.8,4.61
76.36,118.12710293078135,8.33,33.82,22.72,23.48347601937197,8.33,96.8,51.0,7.07,30.0,0.65
60.05,118.12710293078135,22.86,40.83,36.98,23.48347601937197,22.86,95.07,33.52,16.03,50.15,4.78
56.93,118.12710293078135,10.46,30.45,22.62,23.48347601937197,10.46,102.66,37.12,6.98,33.54,0.87
69.0,118.12710293078135,25.24,7.32,21.03,23.48347601937197,25.24,131.7,34.49143047551845,4.74,30.99,0.65
78.25,118.12710293078135,24.41,35.12,35.35,23.48347601937197,24.41,44.25,14.76,4.86,44.1,1.03
77.84,118.12710293078135,35.49,31.88,42.03,23.48347601937197,35.49,44.19,21.0,7.51,65.42,1.39
69.99,118.12710293078135,39.53,43.61,50.77,23.48347601937197,39.53,30.82,21.49,7.39,57.46,0.72
78.7,118.12710293078135,43.78,42.9,53.6,23.48347601937197,43.78,31.43,20.06,8.43,59.55,1.17
59.96,118.12710293078135,43.3,36.48,50.1,23.48347601937197,43.3,34.88,17.65,8.2,63.22,0.84
