PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene
22.09,41.49,10.07,9.35,16.76,7.6,0.0,2.67,34.97,1.92,1.31,4.28
23.24,40.44,9.38,6.02,12.91,4.71,0.36,4.05,39.98,1.54,0.93,6.25
14.82,31.86,10.62,4.83,7.46,6.71,0.13,3.45,27.37,0.93,0.63,1.92
67.45057794890306,28.23,12.49,6.7,19.19,5.32,0.24,1.95,27.33,1.84,1.39,7.89
67.45057794890306,38.77,12.69,6.65,19.32,5.31,0.37,1.92,26.45,1.99,1.55,10.86
67.45057794890306,19.9,12.57,7.92,20.49,3.58,2.2485982090856145,8.37,34.38,1.72,1.27,7.2
67.45057794890306,18.23,13.32,6.56,17.81,3.21,2.2485982090856145,6.67,33.25,1.94,1.4,6.75
67.45057794890306,19.99,5.55,7.11,12.66,7.71,2.2485982090856145,7.22,35.4,1.99,1.39,5.88
67.45057794890306,38.43,5.69,7.67,13.36,7.56,2.2485982090856145,8.7,34.38,2.02,1.63,9.18
67.45057794890306,38.21,5.73,7.76,13.49,7.43,2.2485982090856145,8.69,29.83,2.32,2.04,11.65
67.45057794890306,65.08,5.52,7.83,13.35,7.46,2.2485982090856145,8.41,28.86,2.07,1.73,11.65
67.45057794890306,35.59,9.76,10.34,20.11,5.91,2.2485982090856145,7.25,38.17,1.8,1.36,10.34
67.45057794890306,24.03,7.16,9.47,16.62,5.68,2.2485982090856145,5.18,32.67,1.9,1.45,10.81
19.92,37.9,13.48,12.06,25.24,6.42,1.01,8.09,32.38,2.35,1.35,4.98
67.45057794890306,30.87,12.46,12.01,21.0,7.26,0.0,5.23,25.65,4.85,2.54,7.12
67.45057794890306,47.04,14.88,13.39,25.88,6.29,0.0,6.56,31.61,4.72,2.57,9.67
67.45057794890306,39.17,21.61,11.55,29.63,7.67,0.0,2.99,23.02,4.88,5.88,5.25
67.45057794890306,24.89,10.26,7.84,18.1,4.47,0.0,3.13,22.58,5.02,7.59,8.23
67.45057794890306,34.62,10.88,10.65,21.4,4.37,0.0,2.87,17.87,5.23,7.87,11.46
67.45057794890306,43.28,10.47,10.85,21.24,4.34,0.0,4.32,19.64,5.43,8.11,11.24
67.45057794890306,42.87,15.68,15.46,31.14,10.81,0.0,2.74,21.88,5.44,8.16,11.58
67.45057794890306,47.01,17.18,14.9,32.09,13.52,0.0,2.81,21.21,4.66,6.9,9.22
67.45057794890306,36.96,15.74,11.61,27.34,9.31,0.0,3.01,19.82,4.08,5.91,10.03
67.45057794890306,41.76,15.74,11.37,27.11,9.31,0.0,2.28,22.39,4.09,6.0,10.48
67.45057794890306,56.83,15.24,11.48,26.72,9.5,0.0,3.49,25.12,4.27,6.1,10.36
67.45057794890306,10.81,18.2,3.94,22.06,7.38,0.02,5.15,10.8,3.87,5.72,7.31
67.45057794890306,17.01,5.52,0.79,6.29,6.7,0.0,4.9,16.19,5.77,3.68,6.79
67.45057794890306,27.65,6.39,1.41,7.8,4.63,0.0,3.16,12.47,12.5,0.73,12.25
14.88,35.71,18.18,18.29,32.3,9.36,0.0,14.53197725590996,6.58,4.95,0.52,2.56
9.17,25.17,19.78,18.35,38.13,6.91,0.0,14.53197725590996,9.17,6.1,0.35,2.36
10.42,29.31,17.8,20.46,38.27,4.58,0.0,14.53197725590996,5.93,6.12,0.37,2.76
25.43,54.23,11.04,17.56,28.61,5.87,0.0,14.53197725590996,24.43,5.41,0.75,4.26
19.43,42.71,10.75,12.18,22.94,7.85,0.1,14.53197725590996,20.07,3.52,6.03,2.52
23.77,56.26,8.52,16.42,24.89,6.13,0.21,14.53197725590996,17.42,4.41,6.03,2.57
24.73,49.38,9.45,9.94,18.63,10.66,0.5,11.8,14.03,3.7,1.12,13.25
25.95,51.61,16.38,14.3,23.36,13.78,0.08,11.39,13.14,4.32,1.18,13.25
17.41,41.49,9.36,9.96,17.13,10.51,0.35,12.07,14.03,3.58,1.09,8.2
23.92,45.63,8.83,10.22,17.6,10.46,0.51,21.06,11.71,3.73,1.13,5.79
16.58,37.38,9.06,9.41,17.4,10.23,0.1,9.62,18.66,3.33,1.12,4.83
24.34,49.36,9.15,9.82,17.87,10.23,0.54,5.44,16.52,3.32,1.11,8.31
21.94,49.35,8.25,9.3,17.08,10.06,0.51,7.89,13.87,3.59,1.13,2.47
23.62,49.13,12.23,9.02,21.25,10.42,0.76,5.33,10.8,2.93,1.13,2.0
22.43,46.17,13.5,9.19,22.22,10.72,0.57,5.57,10.14,3.0,1.1,2.7
19.43,39.75,13.5,9.19,22.69,10.72,0.42,6.13,14.29,3.16,1.13,2.0
11.69,37.87,13.5,9.19,22.69,10.72,0.56,9.05,16.87,2.86,1.13,2.15
16.58,35.71,13.46,9.16,21.71,10.68,0.29,6.64,18.05,2.74,1.06,2.92
25.06,53.57,13.5,9.19,22.69,10.72,0.53,6.39,24.63,3.15,1.14,2.0
16.26,48.02,13.12,10.54,23.63,9.32,0.56,16.98,11.52,1.66,1.1,2.0
25.36,39.49,9.52,9.85,19.31,13.04,0.65,12.42,11.47,1.7,2.08,2.0
26.37,51.37,9.83,10.32,19.82,9.12,0.74,13.18,15.19,1.84,2.44,2.0
24.95,35.96,12.59,14.74,22.04,6.11,0.77,4.81,16.97,1.6,1.8,1.98
24.14,31.7,9.89,10.12,18.84,12.01,0.62,6.32,22.11,1.51,1.52,1.9
20.09,34.55,18.33,11.21,28.01,12.03,0.85,8.49,22.14,1.4,1.55,2.0
17.45,38.01,18.7,11.4,28.05,12.66,0.7,7.76,42.81,1.38,1.47,1.98
8.8,18.03,21.51,11.43,31.09,12.4,0.8,5.88,43.02,1.32,1.42,2.0
11.33,30.5,18.12,11.33,27.79,12.74,0.82,8.85,43.02,1.35,1.54,2.0
9.84,39.79,19.48,13.03,29.25,12.24,0.79,13.02,43.02,1.33,1.43,2.0
13.72,51.33,21.63,14.02,31.4,12.69,0.74,9.17,43.02,1.36,1.6,2.0
13.33,25.58,27.84,22.14,37.92,14.22,0.63,8.09,17.0,1.3,1.1,8.72
19.12,33.74,30.02,39.8,34.58,17.15,0.71,11.8,22.8,1.23,1.04,8.33
15.5,24.76,21.22,15.84,30.45,13.12,0.77,8.67,39.85,1.3,1.1,8.72
26.99,43.07,21.13,15.1,30.36,12.77,0.59,6.56,40.04,1.3,1.1,8.81
26.77,60.69,26.99,19.83,34.03,14.94,0.67,4.89,16.48,1.3,1.1,8.81
23.81,118.12710293078135,4.01,6.21,13.57,5.42,2.2485982090856145,26.42,32.79,0.22,8.700972080037227,3.0701278234985114
23.11,118.12710293078135,4.16,6.84,14.07,18.77,3.65,12.35,15.88,3.280840304500585,12.16,3.0701278234985114
19.59,118.12710293078135,4.35,8.42,12.28,17.93,3.1,26.92,157.2,3.280840304500585,2.17,3.0701278234985114
40.74,118.12710293078135,8.61,32.27,20.96,14.66,0.0,2.77,7.96,4.9,1.37,3.0701278234985114
22.68,118.12710293078135,2.8,18.7,9.83,8.31,1.3,1.35,16.42,5.04,1.3,3.0701278234985114
25.14,118.12710293078135,3.59,11.03,7.88,8.39,2.42,2.54,8.9,16.64,1.96,3.0701278234985114
19.16,118.12710293078135,5.08,10.27,7.61,11.91,1.09,3.35,3.53,21.09,2.58,3.0701278234985114
21.86,118.12710293078135,3.06,10.02,6.18,26.16,1.16,3.79,3.29,15.14,1.82,3.0701278234985114
23.54,118.12710293078135,1.75,9.49,6.09,26.12,1.19,2.18,11.57,3.280840304500585,1.19,3.0701278234985114
11.75,118.12710293078135,3.39,11.66,8.49,23.78,1.06,2.54,5.72,3.280840304500585,8.700972080037227,3.0701278234985114
13.18,118.12710293078135,2.99,8.71,7.78,23.94,1.01,2.34,21.33,3.280840304500585,1.01,3.0701278234985114
29.89,118.12710293078135,2.14,15.14,9.02,18.44,1.13,2.62,11.56,11.14,4.74,3.0701278234985114
48.94,118.12710293078135,3.47,8.59,6.93,22.21,1.07,2.62,23.3,3.26,2.23,3.0701278234985114
27.01,39.39,6.67,18.35,15.54,19.96,0.91,4.16,22.93,3.3,3.76,3.0701278234985114
27.51,41.15,11.01,23.46,20.58,36.19,0.47,5.04,20.14,2.43,7.06,3.0701278234985114
28.47,29.97,2.66,5.53,4.62,7.22,0.56,4.42,32.59,1.54,2.92,3.0701278234985114
22.27,33.48,2.09,10.54,6.35,7.84,0.52,3.81,30.79,1.32,3.34,3.0701278234985114
42.52,41.96,1.96,8.91,5.78,8.66,0.42,4.46,29.76,1.35,3.81,3.0701278234985114
25.75,40.98,1.55,6.83,4.57,10.37,0.42,4.91,31.86,1.28,3.75,3.0701278234985114
67.45057794890306,32.45,2.12,8.52,5.85,24.05,0.43,5.53,34.49143047551845,3.280840304500585,1.29,3.0701278234985114
67.45057794890306,34.84,1.87,8.02,5.43,21.54,0.49,7.0,34.49143047551845,3.280840304500585,1.23,3.0701278234985114
67.45057794890306,39.88,1.78,7.12,4.86,21.52,0.43,5.81,34.49143047551845,3.280840304500585,1.14,3.0701278234985114
67.45057794890306,36.26,1.82,7.81,5.28,21.36,0.43,4.2,34.49143047551845,3.280840304500585,1.15,3.0701278234985114
67.45057794890306,19.21,1.69,7.3,4.9,17.98,0.49,2.55,34.49143047551845,3.280840304500585,1.19,3.0701278234985114
35.98,29.59,3.03,14.57,9.75,30.8,0.76,4.5,34.49143047551845,3.280840304500585,1.93,3.0701278234985114
27.6,32.09,5.0,25.1,16.73,56.94,0.65,4.83,34.49143047551845,3.280840304500585,1.64,3.0701278234985114
17.15,26.07,4.41,31.6,19.55,75.14,0.4,4.74,34.49143047551845,3.280840304500585,1.58,3.0701278234985114
17.71,21.58,3.79,18.64,12.31,29.71,0.43,2.68,34.49143047551845,3.280840304500585,1.14,3.0701278234985114
67.45057794890306,33.69,2.59,10.15,6.67,23.48347601937197,0.39,1.9,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114
67.45057794890306,28.67,2.41,10.81,6.86,23.48347601937197,0.41,2.15,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114
67.45057794890306,32.38,2.18,9.08,5.85,23.48347601937197,0.36,2.18,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114
67.45057794890306,21.86,2.14,8.56,5.56,23.48347601937197,0.33,1.82,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114
67.45057794890306,20.31,2.6,11.68,7.43,23.48347601937197,0.36,1.69,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114
67.45057794890306,19.38,2.25,9.28,5.99,23.48347601937197,0.34,2.24,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114
67.45057794890306,19.97,2.3,10.05,6.41,23.48347601937197,0.37,2.28,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114
67.45057794890306,21.74,2.11,10.14,6.31,23.48347601937197,0.35,2.17,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114
67.45057794890306,24.12,2.01,8.84,5.6,23.48347601937197,0.34,1.99,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114
67.45057794890306,23.79,2.28,9.8,6.27,23.48347601937197,0.34,2.16,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114
67.45057794890306,23.6,2.62,12.82,7.99,23.48347601937197,0.41,2.02,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114
67.45057794890306,38.42,2.47,14.43,8.67,23.48347601937197,0.4,2.09,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114
67.45057794890306,27.07,2.27,10.93,6.81,23.48347601937197,0.34,2.0,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114
33.9,48.51,5.99,18.94,14.16,38.77,0.97,3.39,14.93,1.75,9.06,3.0701278234985114
67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114
16.54,48.92,9.12,26.15,19.61,43.21,3.02,2.1,45.27,1.27,2.65,3.0701278234985114
67.45057794890306,49.66,8.12,18.6,16.82,28.85,0.57,5.22,34.49143047551845,3.280840304500585,0.32,3.0701278234985114
8.98,27.9,3.12,8.98,9.0,25.57,0.38,2.23,34.49143047551845,3.280840304500585,0.34,3.0701278234985114
67.45057794890306,51.32,3.64,13.36,10.15,24.14,0.53,3.13,34.49143047551845,3.280840304500585,0.27,3.0701278234985114
67.45057794890306,40.21,3.27,7.84,5.83,14.47,0.55,1.94,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114
67.45057794890306,52.13,6.23,14.43,11.43,18.34,0.61,2.89,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114
22.79,118.12710293078135,6.29,3.0,7.66,15.69,2.2485982090856145,4.7,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114
17.0,97.59,10.12,10.29,12.98,15.8,0.91,1.58,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114
18.9,138.45,24.37,30.71,28.43,21.24,0.83,1.86,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114
20.06,95.02,6.15,9.27,10.25,0.15,0.69,1.53,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114
25.09,118.12710293078135,5.21,8.97,6.48,40.88,45.96,1.24,16.55,1.44,4.18,3.0701278234985114
21.94,118.12710293078135,5.07,8.83,7.15,40.67,47.93,1.37,18.87,1.29,1.75,3.0701278234985114
21.57,97.04,5.63,14.87,7.1,40.59,3.59,1.75,19.82,4.29,2.84,3.0701278234985114
14.38,61.19,4.9,12.56,6.76,40.86,3.34,2.31,21.54,3.280840304500585,1.08,3.0701278234985114
35.4,29.35,4.85,15.82,2.91,40.19,0.22,2.88,22.79,3.280840304500585,8.700972080037227,3.0701278234985114
6.82,58.75,49.24,42.15,2.75,39.99,0.31,4.72,34.16,3.280840304500585,8.700972080037227,3.0701278234985114
27.16,59.6,4.61,20.93,4.15,40.64,0.77,4.62,28.48,1.94,26.35,3.0701278234985114
35.17,51.69,3.61,19.08,2.06,40.41,0.42,3.7,20.34,10.7,68.02,3.0701278234985114
32.98,44.55,4.23,26.31,12.71,30.77,0.2,4.3,16.09,0.81,0.35,3.0701278234985114
43.4,33.79,4.89,26.08,8.49,55.78,0.38,5.07,17.18,1.0,0.39,3.0701278234985114
29.96,82.83,10.55,36.67,0.0,31.52,0.37,5.26,14.2,0.62,1.54,3.0701278234985114
27.64,56.85,7.72,25.66,0.0,14.03,0.91,5.02,15.65,0.79,1.91,3.0701278234985114
17.99,66.24,7.98,23.84,0.0,33.53,0.28,4.61,8.93,0.86,0.94,3.0701278234985114
28.49,74.8,2.67,23.6,0.0,27.92,0.08,3.68,7.03,1.51,1.41,3.0701278234985114
23.19,74.07,4.28,32.79,0.0,31.83,0.18,2.54,25.26,0.75,0.73,3.0701278234985114
17.43,68.76,9.54,37.75,0.0,23.79,0.37,3.49,21.87,1.43,1.17,3.0701278234985114
16.58,69.24,8.33,33.06,0.0,23.78,0.33,2.99,13.76,1.32,1.25,3.0701278234985114
18.21,44.46,7.45,29.32,0.0,23.57,0.42,3.6,18.34,0.93,1.14,3.0701278234985114
19.75,52.33,6.48,25.4,0.0,23.46,0.28,3.66,12.12,0.62,0.59,3.0701278234985114
21.08,60.65,6.93,26.89,0.0,23.67,0.34,3.32,9.02,0.56,0.39,3.0701278234985114
23.2,56.28,4.93,25.22,0.0,23.64,0.26,3.33,9.85,0.59,0.44,3.0701278234985114
22.87,77.5,4.43,27.67,0.0,23.73,0.17,3.09,9.92,0.65,0.42,3.0701278234985114
20.98,56.9,7.0,33.91,0.0,23.86,0.3,3.08,8.19,0.57,0.25,3.0701278234985114
13.39,118.12710293078135,4.09,24.89,32.30912333307031,23.48347601937197,2.2485982090856145,1.33,7.55,0.75,0.56,3.0701278234985114
21.81,82.88,4.91,31.17,0.0,23.75,0.98,4.21,8.38,0.9,0.78,3.0701278234985114
22.94,32.85,7.4,27.88,0.0,23.83,0.53,4.37,10.29,0.82,0.88,3.0701278234985114
19.12,65.59,7.04,28.24,0.0,23.68,0.58,4.79,19.47,0.68,0.57,3.0701278234985114
21.6,100.65,6.02,28.56,0.0,23.7,0.8,4.33,19.68,0.71,0.61,3.0701278234985114
16.61,85.76,4.02,25.73,0.0,23.76,0.58,4.74,10.17,1.03,1.11,3.0701278234985114
14.14,77.12,10.87,27.85,0.0,24.56,0.61,4.46,9.71,1.01,1.06,3.0701278234985114
3.91,61.7,12.54,32.46,0.0,23.48347601937197,0.86,5.24,18.87,1.02,1.34,3.0701278234985114
14.53,88.86,11.74,28.09,0.0,24.48,0.95,4.92,16.04,0.71,0.56,3.0701278234985114
11.71,48.41,11.76,26.08,0.0,24.2,0.67,4.85,7.65,0.58,0.64,3.0701278234985114
17.58,89.92,15.21,28.01,0.0,24.36,0.86,5.52,13.12,0.55,0.62,3.0701278234985114
8.49,92.8,11.49,31.42,0.0,24.21,0.37,5.42,14.39,0.63,0.67,3.0701278234985114
7.02,52.78,12.3,31.84,0.0,23.37,0.42,5.52,5.9,0.55,0.64,3.0701278234985114
8.57,66.31,8.79,28.46,0.0,23.92,0.42,5.12,6.18,0.5,0.54,3.0701278234985114
7.68,87.05,8.76,29.35,0.0,23.97,0.42,5.56,19.64,0.55,0.55,3.0701278234985114
22.05,27.3,11.58,29.82,22.24,26.93,0.75,3.15,6.75,0.0,0.25,3.0701278234985114
1.72,53.35,8.64,35.74,23.42,23.48347601937197,0.62,2.98,4.61,0.0,0.0,3.0701278234985114
19.28,21.36,9.94,15.8,16.94,18.55,0.91,6.23,11.05,0.05,0.64,3.0701278234985114
23.78,48.19,9.05,13.32,15.48,23.48347601937197,0.99,3.37,13.91,1.11,2.42,3.0701278234985114
27.34,48.59,10.17,15.9,18.48,23.48347601937197,0.95,4.0,12.97,1.03,2.41,3.0701278234985114
16.77,52.28,16.77,15.35,25.21,17.01,0.67,5.76,14.21,0.41,2.41,3.0701278234985114
11.32,30.88,5.87,16.85,20.4,13.18,0.72,4.58,36.82,0.21,0.8,3.0701278234985114
16.38,38.15,7.7,17.76,23.51,12.46,0.66,7.48,25.3,0.66,1.65,3.0701278234985114
15.96,42.66,5.09,21.56,21.45,12.36,0.63,7.4,25.53,0.61,1.14,3.0701278234985114
14.76,30.58,10.3,20.9,24.66,11.72,0.71,4.38,18.42,0.47,1.36,3.0701278234985114
13.63,38.48,8.61,22.07,24.99,12.32,0.72,3.53,18.47,0.33,1.21,3.0701278234985114
12.95,38.27,8.35,19.08,21.33,11.74,0.61,3.57,17.76,0.44,1.28,3.0701278234985114
17.22,44.99,5.15,18.4,19.69,11.37,0.64,5.43,22.19,1.16,1.98,3.0701278234985114
10.98,27.78,3.7,12.39,12.58,8.81,0.64,5.3,21.01,0.52,1.05,3.0701278234985114
9.16,22.16,2.64,9.72,9.4,5.7,0.6,6.78,20.96,0.52,2.56,3.0701278234985114
8.95,19.43,3.09,9.76,10.18,5.13,0.57,6.65,17.46,0.59,2.72,3.0701278234985114
9.69,19.34,4.22,9.78,10.9,4.92,0.6,6.85,19.62,0.67,2.76,3.0701278234985114
10.91,30.11,7.19,11.51,13.01,4.78,0.62,6.94,17.73,0.67,2.74,3.0701278234985114
16.84,35.21,5.17,13.83,15.48,5.93,0.64,7.2,15.56,0.82,2.54,3.0701278234985114
16.79,42.32,5.42,14.67,16.68,6.57,0.72,7.33,15.52,0.81,2.3,3.0701278234985114
16.66,35.74,4.77,12.31,14.6,6.7,0.56,6.86,13.54,0.86,2.29,3.0701278234985114
19.57,36.58,5.15,13.01,15.5,6.55,0.62,7.68,16.22,0.63,2.25,3.0701278234985114
15.65,40.19,5.59,14.45,17.28,6.5,0.62,7.18,13.04,0.46,1.66,3.0701278234985114
17.5,30.48,3.95,13.25,14.83,7.42,0.54,6.66,15.4,0.27,0.65,3.0701278234985114
7.23,27.84,10.21,17.12,17.41,51.91,0.66,5.91,28.85,3.280840304500585,8.700972080037227,3.0701278234985114
15.69,31.69,0.82,8.36,5.13,20.31,0.37,8.4,32.9,3.280840304500585,8.700972080037227,3.0701278234985114
18.05,22.7,5.77,8.37,14.14,4.93,0.0,12.24,6.61,0.25,8.700972080037227,3.0701278234985114
19.71,26.98,4.23,8.59,12.81,5.05,0.0,12.58,8.39,0.99,8.700972080037227,3.0701278234985114
28.03,47.39,6.05,10.14,16.18,4.87,0.0,12.83,7.14,1.05,8.700972080037227,3.0701278234985114
17.97,30.25,6.15,7.62,13.77,4.51,0.0,12.58,5.05,0.15,8.700972080037227,3.0701278234985114
33.1,49.71,7.2,8.73,15.92,4.78,0.0,12.67,5.75,0.57,8.700972080037227,3.0701278234985114
12.71,24.15,4.34,5.31,9.64,4.07,0.0,12.01,5.62,0.17,8.700972080037227,3.0701278234985114
13.45,26.39,5.57,7.31,12.89,3.92,0.0,12.23,4.43,0.1,8.700972080037227,3.0701278234985114
25.56,40.18,6.88,8.27,15.15,3.95,0.0,12.83,4.82,0.26,8.700972080037227,3.0701278234985114
18.22,26.34,4.28,7.29,11.58,3.85,0.03,12.58,5.99,0.11,8.700972080037227,3.0701278234985114
28.1,41.48,17.574729662029362,28.560659061126955,0.0,23.48347601937197,0.0,14.53197725590996,34.49143047551845,0.0,8.700972080037227,3.0701278234985114
13.3,39.83,17.574729662029362,28.560659061126955,0.0,23.48347601937197,0.0,14.53197725590996,34.49143047551845,0.4,8.700972080037227,3.0701278234985114
67.45057794890306,35.92,18.95,17.94,24.29,69.7,0.03,3.6,26.53,0.0,8.700972080037227,3.0701278234985114
67.45057794890306,40.63,17.5,8.87,8.99,113.55,0.01,2.56,23.0,0.67,8.700972080037227,3.0701278234985114
28.56,73.65,17.574729662029362,28.560659061126955,0.0,23.48347601937197,0.34,4.31,34.49143047551845,0.07,8.700972080037227,3.0701278234985114
13.93,49.87,12.76,3.31,7.67,6.1,0.5,14.95,16.21,2.79,1.66,1.55
39.0,70.49,8.42,14.96,14.58,57.1,0.48,10.16,4.84,3.37,0.26,0.99
31.92,43.82,18.41,9.94,19.91,38.98,0.61,7.9,10.9,4.94,0.16,0.91
28.35,47.36,3.41,11.19,8.54,35.22,0.44,5.58,12.51,4.01,0.37,0.81
28.86,59.53,9.04,16.27,15.75,56.93,0.61,9.63,15.11,5.0,0.16,3.21
13.67,38.03,4.61,17.43,12.82,58.92,0.4,7.91,11.92,3.56,0.93,47.4
13.4,26.33,18.12,12.2,20.48,59.19,0.57,6.45,5.37,3.66,2.35,116.62
21.62,53.89,1.64,13.26,8.13,54.32,0.38,7.63,15.71,3.43,2.65,0.87
19.08,38.09,7.16,19.73,15.69,69.07,0.54,8.23,15.5,3.99,2.84,0.64
17.86,40.9,6.34,18.04,14.58,69.88,0.46,8.05,17.15,3.59,2.84,0.78
9.63,23.2,4.21,12.29,9.75,69.21,0.38,10.93,16.26,3.1,2.96,0.75
10.57,36.5,4.62,9.66,8.78,82.11,0.46,9.47,15.62,3.49,2.61,1.0
14.77,38.24,2.41,10.02,7.16,53.38,0.54,11.08,15.03,4.12,0.21,1.18
16.69,34.29,2.07,9.91,6.82,50.69,0.5,11.95,13.7,3.98,0.21,1.22
15.43,37.65,3.62,8.88,6.15,42.77,0.52,11.13,13.78,3.58,0.19,1.17
13.28,40.33,1.85,8.79,6.07,41.23,0.5,10.54,12.43,3.53,0.13,1.11
18.86,34.12,2.98,9.17,6.85,40.12,0.5,9.61,10.49,3.78,0.16,1.09
7.73,15.78,1.67,9.4,6.25,34.53,0.38,9.64,14.02,2.74,0.11,1.06
18.82,41.48,1.33,9.31,5.96,41.67,0.3,10.6,17.01,2.75,1.56,0.78
12.34,29.51,1.55,10.05,6.48,48.87,0.38,9.61,17.27,2.98,0.26,0.83
15.51,39.66,1.46,10.85,6.85,43.04,0.49,9.39,13.55,3.64,0.13,0.99
12.25,26.47,2.32,10.86,7.53,39.2,0.4,10.8,14.86,2.87,0.13,1.08
11.2,31.54,1.47,9.8,6.3,34.46,0.39,8.68,19.4,2.94,0.11,0.99
11.91,22.03,1.53,11.26,7.14,32.8,0.39,7.84,19.39,2.93,0.1,0.95
12.77,29.32,1.47,11.97,7.43,32.37,0.46,10.1,20.12,3.27,0.1,1.01
15.43,34.61,2.15,13.07,8.54,33.74,0.54,10.4,17.37,3.59,0.18,1.2
20.93,47.96,1.66,10.91,6.06,46.0,0.41,12.81,22.15,3.1,0.82,1.48
11.46,40.6,0.98,9.63,5.81,49.62,0.38,7.77,20.86,3.09,0.46,0.86
11.19,33.44,1.66,11.89,7.54,40.9,0.42,9.68,21.26,2.75,0.51,1.02
10.0,24.49,2.22,12.34,8.22,39.61,0.5,9.6,19.04,3.02,0.57,1.17
12.37,35.91,1.98,11.89,7.79,36.11,0.47,9.6,20.02,3.23,0.56,1.14
14.16,42.72,2.58,11.66,8.18,34.48,0.53,10.29,22.93,3.47,0.64,1.22
15.62,44.12,1.34,10.16,6.38,33.38,0.51,12.02,27.2,3.32,0.62,1.13
19.73,44.85,1.68,10.72,6.95,31.33,0.54,9.92,26.65,3.43,0.63,1.16
6.86,22.51,2.12,10.47,7.17,28.76,0.41,8.56,26.86,2.05,0.5,1.08
11.4,20.39,3.53,11.89,9.05,31.13,0.57,9.65,17.41,2.53,0.54,1.37
12.87,32.33,3.78,13.35,9.8,46.36,0.47,13.26,20.84,3.33,0.52,1.12
11.29,24.44,3.23,12.47,9.09,43.25,0.58,9.62,23.17,2.82,0.56,1.23
16.05,35.61,3.05,12.3,8.83,34.79,0.59,10.74,30.31,2.84,0.58,1.23
10.3,21.14,2.82,12.76,8.9,27.6,0.53,11.83,23.89,2.89,0.44,1.19
12.25,34.79,3.56,13.24,9.54,37.29,0.45,10.82,17.08,3.07,3.01,1.12
14.57,40.93,2.7,12.76,8.84,49.89,0.59,13.77,24.1,3.66,0.54,1.05
10.42,27.26,2.14,11.69,7.66,26.5,0.51,8.62,27.24,2.21,0.42,1.11
15.25,43.99,3.25,5.34,8.53,30.48,0.48,9.53,28.26,3.21,0.76,0.77
16.6,31.15,3.11,5.43,8.27,31.62,0.68,9.95,18.6,2.96,0.46,0.99
22.07,34.31,2.2,8.37,6.1,41.78,0.29,13.94,27.05,2.92,0.73,0.8
16.79,29.54,2.71,8.58,6.59,26.44,0.3,8.3,22.17,2.99,0.28,0.87
14.15,33.6,1.88,6.87,5.11,25.67,0.3,13.13,24.25,2.96,0.29,0.88
18.35,118.12710293078135,14.17,18.64,19.07,23.48347601937197,0.09,4.42,38.43,0.69,0.91,3.0701278234985114
34.55,118.12710293078135,6.4,23.17,15.26,23.48347601937197,0.0,1.5,5.94,0.15,0.32,3.0701278234985114
21.64,118.12710293078135,5.13,8.15,8.3,23.48347601937197,0.0,1.76,11.14,0.04,0.08,3.0701278234985114
29.17,118.12710293078135,4.09,8.27,6.34,23.48347601937197,0.03,3.18,16.7,0.11,0.0,3.0701278234985114
27.71,118.12710293078135,6.57,11.5,9.05,23.48347601937197,0.0,3.73,13.38,0.06,0.54,3.0701278234985114
17.58,23.46,7.96,13.98,18.63,16.49,0.58,6.04,31.27,0.05,0.11,3.0701278234985114
22.35,39.35,6.8,13.79,20.1,26.11,0.61,5.02,21.93,0.05,0.04,3.0701278234985114
18.64,25.63,6.12,19.81,25.87,20.03,0.59,5.48,38.69,0.3,0.45,3.0701278234985114
20.95,34.1,6.89,10.0,16.8,61.47,0.46,5.58,22.78,0.05,1.14,3.0701278234985114
18.45,62.97,6.3,12.09,18.24,74.49,0.38,6.84,31.58,0.05,0.16,3.0701278234985114
21.17,41.24,8.03,11.51,19.5,82.54,0.44,8.1,23.57,0.04,0.0,3.0701278234985114
29.31,162.67,9.82,9.78,16.37,52.9,0.52,5.79,33.94,11.7,0.0,3.0701278234985114
